Checked,Protein FDR Confidence Combined,Master,Accession,Description,Exp q-value Combined,Sum PEP Score,Coverage in Percent,Number of Peptides,Number of PSMs,Number of Unique Peptides,Number of AAs,MW in kDa,calc pI,Score Sequest HT Sequest HT,Number of Peptides by Search Engine Sequest HT,Number of Razor Peptides,Abundances Scaled F1 Sample,Abundances Scaled F2 Sample,Found in Sample in S1 F1 Sample,Found in Sample in S2 F2 Sample,Number of Protein Groups,Modifications
FALSE,High,IsMasterProtein,A0A3B5XY36,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,36.35,17,6,16,5,532,58.2,6.16,48.5,6,1,44,156,High,High,1,
FALSE,High,IsMasterProtein,A0A3B5YVH0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.001,2.394,2,1,1,1,808,90.3,5.5,2.49,1,0,120.6,79.4,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6RN88,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,11.278,16,3,6,3,204,22.7,8.06,12.17,3,0,28.1,171.9,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6PER8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,8.692,10,3,5,3,440,46.5,6.47,12.43,3,0,69.1,130.9,High,High,1,
FALSE,Medium,IsMasterProtein,A0A3B6QMW5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.02,1.169,1,1,1,1,1504,158.8,10.56,1.76,1,0,82.3,117.7,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6NRG0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,12.516,12,1,4,1,157,17.3,7.64,13.35,1,0,6.4,193.6,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6LIC2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,11.146,15,3,4,1,284,30.3,7.25,12.02,3,0,,,Not Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6D6S8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,8.518,1,2,3,2,1768,183.5,7.47,8.51,2,0,22.8,177.2,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6SH44,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,81.882,39,9,33,4,400,41.8,4.75,119.17,9,0,36.5,163.5,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6KLB3,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.004,1.959,10,1,1,1,73,8.1,9.76,2.05,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6QJZ8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,14.295,4,3,8,3,1148,131.2,5.3,20.29,3,0,23.4,176.6,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6IWD0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.308,8,1,2,1,111,12.3,8.16,4.64,1,0,107.3,92.7,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6CF60,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,19.488,16,2,4,2,270,29.1,9.8,17.84,2,0,96.2,103.8,High,High,1,
FALSE,High,IsMasterProtein,A0A3B5YVC3,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.849,12,1,2,1,136,15.1,7.2,6.61,1,0,,,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6AZ24,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.001,2.914,2,1,1,1,612,68.3,5.31,3.17,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6LKU8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,52.853,54,8,35,2,143,14.5,7.21,92.31,8,7,112.5,87.5,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6PM29,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.001,2.847,2,1,1,1,487,54,5.95,1.79,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6KSY9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,21.529,6,5,8,5,1084,114.5,5.67,24.05,5,0,33.4,166.6,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6NN66,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.001,2.604,3,1,1,1,462,49,6.74,2.37,1,0,141.6,58.4,Peak Found,High,1,
FALSE,Medium,IsMasterProtein,A0A3B6PM92,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.018,1.224,5,1,1,1,238,24.8,7.94,1.86,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6SBD3,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,169.396,35,28,65,4,1257,136.9,6.33,198.09,28,0,34.8,165.2,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6AWP4,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,38.769,16,5,11,5,463,50.8,5.86,42.85,5,0,90.1,109.9,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6JCK1,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.009,1.641,3,1,1,1,377,41.9,6.71,2.78,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5SBE7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.408,8,2,2,2,263,29.6,8.84,5.13,2,0,51.6,148.4,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6KG45,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,16.193,29,4,7,1,238,24.3,6.92,20.12,4,0,,200,Not Found,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B5Z3T7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,98.832,47,18,42,1,528,57.5,5.25,114.72,18,0,88.2,111.8,High,High,1,Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6D5A7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,43.536,39,6,12,6,298,33.1,7.25,46.27,6,0,48.8,151.2,High,High,1,Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6RCG7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.249,2,1,1,1,1268,136.7,4.65,3.63,1,0,13,187,Peak Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6DDE4,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.001,2.623,2,1,1,1,614,66.2,6.86,2.51,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6I3N7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,29.563,14,5,12,5,503,55.5,5.64,33.25,5,0,44.7,155.3,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6C4V7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.593,6,1,2,1,302,33.2,6.39,7.47,1,0,24.2,175.8,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6NRF3,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.899,4,2,3,2,587,66,5.58,8.18,2,0,27.5,172.5,High,High,1,
FALSE,Medium,IsMasterProtein,A0A3B6U6N9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.013,1.415,3,1,1,1,357,39.2,5.43,1.86,1,0,96.1,103.9,Peak Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6TD34,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,12.441,10,3,5,3,487,53.5,6.24,14.71,3,0,51.8,148.2,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6TQP4,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,34.487,16,8,11,8,807,88.6,6.18,32.65,8,0,64.6,135.4,High,High,1,
FALSE,Medium,IsMasterProtein,A0A3B6H384,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.011,1.495,2,1,1,1,1669,190.8,7.55,2.74,1,0,,,Not Found,High,1,
FALSE,High,IsMasterProtein,A0A1D5VHZ7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,9.685,13,3,4,3,305,33.1,5.87,10.39,3,0,70.9,129.1,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6GTJ2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.006,1.765,2,1,1,1,328,37.3,4.97,2.16,1,0,67,133,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6QLF7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.548,10,2,3,2,323,33.1,8.16,8,2,0,121.9,78.1,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6QJ90,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.706,2,1,1,1,881,97,5.78,3.08,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6N2E6,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,27.896,15,6,11,1,697,74.5,6.42,31.23,6,0,200,,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6B3Z5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.178,2,1,1,1,851,93,6.23,2.41,1,0,74.4,125.6,Peak Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6JCA8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,7.891,8,2,3,2,476,52.4,7.74,8.91,2,0,61.1,138.9,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6NLI7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,19.756,18,4,15,1,317,35.1,5.83,42.92,4,0,17.2,182.8,High,High,1,Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6GX55,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,2.072,4,1,1,1,422,45.1,5.17,0,1,0,20.7,179.3,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6NT04,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.001,2.697,21,1,1,1,84,8.8,9.01,2.91,1,0,133.2,66.8,Peak Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6HNN3,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,18.748,14,5,8,2,561,62.9,7.17,23.29,5,0,,,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6N2T0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,7.968,17,3,4,3,186,19.9,8.19,10.1,3,0,51.4,148.6,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6PKJ0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.251,8,1,1,1,176,18.8,4.77,3.31,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6ITW7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,28.841,16,3,8,3,337,35.9,5.96,28.38,3,0,84.6,115.4,High,High,1,
FALSE,Medium,IsMasterProtein,A0A3B6RAP0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.02,1.167,3,1,1,1,268,31,6.74,0,1,0,56.9,143.1,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6PQG6,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,11.689,7,2,6,2,391,43.6,4.78,17.55,2,0,33.1,166.9,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6CBH6,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,9.607,8,3,5,3,493,54.6,6.47,12.9,3,0,28.7,171.3,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6LVK5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,32.628,17,7,14,6,612,67.3,6.55,39.75,7,1,79.2,120.8,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6FGC8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,46.62,44,9,26,1,186,21.3,5.64,68.94,9,0,50.2,149.8,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6BWS2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.36,3,1,2,1,400,44.2,4.75,4.73,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6TTS1,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,44.404,33,10,26,10,299,33.5,5.63,67.28,10,0,61.1,138.9,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6QC26,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,51.84,14,10,22,1,782,86.7,4.91,60.78,10,0,137.4,62.6,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6LSP8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.846,3,1,1,1,409,44.8,8.27,3.1,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6KUH5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,25.084,23,5,9,5,326,36.2,5.11,27.01,5,0,52.3,147.7,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6LQG9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.921,7,2,2,2,631,71.6,5.49,5.73,2,0,,,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6HTZ6,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,44.844,34,8,23,2,414,44.2,8.38,77.67,8,0,11.5,188.5,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6SFC2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.635,2,1,2,1,839,91.4,6.48,6.78,1,0,,200,High,High,1,
FALSE,High,IsMasterProtein,A0A3B5YWB5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,13.196,12,2,4,2,225,24.4,9.31,13.57,2,0,,200,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6KPX6,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.544,4,1,2,1,288,31.8,5.27,5.28,1,0,19.6,180.4,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6TLP2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,10.342,8,2,3,2,435,46,6.44,10.4,2,0,36.7,163.3,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6ASI1,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.556,3,2,2,2,1251,135.8,5.43,6.05,2,0,,,High,High,1,
FALSE,Medium,IsMasterProtein,A0A3B6RH65,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.013,1.437,3,1,1,1,678,74.5,7.88,3.11,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6A1L0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,44.156,62,6,30,2,141,15.5,5.27,72.41,6,0,107.8,92.2,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6DLP7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,26.944,15,7,11,7,580,62.8,4.83,33.2,7,0,36,164,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6PS16,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.001,2.42,7,1,2,1,113,12.4,5.6,4.19,1,0,54.8,145.2,Peak Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6GSG2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,28.822,40,6,18,3,134,15,8.81,44.62,6,3,99.2,100.8,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,Medium,IsMasterProtein,A0A3B6PP02,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.011,1.534,8,1,1,1,150,16.9,7.53,2.76,1,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6GTW9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,69.495,12,9,35,1,788,87.1,5.73,118.03,9,0,21.6,178.4,Peak Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6KFJ0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.139,7,1,2,1,257,28.4,6.55,5.88,1,0,58.8,141.2,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6CAK2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,7.944,18,3,5,3,202,21.5,4.73,10.68,3,0,75.8,124.2,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6IRQ5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,16.297,6,5,7,5,1011,113.5,7.11,18.56,5,0,26.7,173.3,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6HVJ4,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.001,2.619,2,1,1,1,570,64.6,6.27,2.05,1,0,73.3,126.7,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6IV67,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.907,1,1,2,1,1230,136.1,5.78,6.55,1,0,26.1,173.9,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6LKD0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.001,2.929,45,1,2,1,71,7.3,4.65,6.79,1,0,90.3,109.7,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,Medium,IsMasterProtein,A0A3B6QIK2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.02,1.169,1,1,1,1,1707,189.9,5.82,2.36,1,0,,,Peak Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6SIB1,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,12.917,5,4,6,4,623,68.3,6.16,16.68,4,0,25.7,174.3,High,High,1,
FALSE,Medium,IsMasterProtein,A0A3B6BY58,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.015,1.315,9,1,1,1,283,32.1,5.44,2.33,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6EEK3,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.307,7,1,1,1,256,29.1,6.33,3.51,1,0,,,Not Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6MMF6,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,8.153,9,2,4,2,229,23.6,5.29,12.34,2,0,10.5,189.5,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6RMH6,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,16.53,16,5,9,1,376,39.1,8.56,23.05,5,4,31.2,168.8,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6GQ14,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.677,5,1,2,1,314,34.5,8.13,7.11,1,0,,,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6TBN7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,10.655,10,3,3,3,555,64,6.25,9.01,3,0,55.6,144.4,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6PRB1,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,11.283,11,3,4,3,462,49.1,6.3,10.95,3,0,121.1,78.9,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6IUT7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,17.826,7,3,4,1,725,80.1,8.25,15.38,3,0,,,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B5ZTJ2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.669,2,2,2,1,948,106.2,7.21,3.93,2,0,,,Not Found,High,1,
FALSE,Medium,IsMasterProtein,A0A3B6BA52,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.021,1.128,4,1,1,1,348,38.3,8.47,2.14,1,0,,,Not Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6RRP3,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,24.768,9,8,15,1,1357,147,7.15,39.46,8,0,30.9,169.1,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6TIK1,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,2.07,2,1,1,1,448,49.4,5.31,0,1,0,46.4,153.6,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6HNK5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.005,1.939,4,1,1,1,243,26.6,9.31,1.83,1,0,42.1,157.9,High,Peak Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6IS97,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,8.894,10,2,2,1,238,26.4,8.85,4.6,2,0,6.9,193.1,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6ASD2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,14.186,6,4,9,1,922,105.4,6.61,23.88,4,2,38.4,161.6,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6H1C7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,16.821,21,5,6,1,268,29.9,6.04,15.6,5,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6N224,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,19.439,8,3,6,1,497,54.4,6.7,19.43,3,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6BYE7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,67.402,72,10,31,8,165,19.1,6.55,100.73,10,2,124.6,75.4,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6AZK5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,56.783,29,14,20,1,664,73.1,5.15,50.73,14,0,200,,High,Not Found,1,
FALSE,Medium,IsMasterProtein,A0A3B6LJK6,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.021,1.138,2,1,1,1,732,80.9,6.2,2.46,1,0,,,Not Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6SL72,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.432,7,1,2,1,180,19.5,8.19,5.41,1,0,38.5,161.5,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6NRK4,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,105.461,22,21,52,1,1267,137.7,5.73,141.37,21,1,171.3,28.7,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6MSV3,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.277,5,1,1,1,319,35.7,6.48,2.98,1,0,158.9,41.1,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6SF94,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,186.191,95,16,159,5,275,28,4.35,504.84,16,0,93,107,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6MPM5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.009,1.652,8,1,1,1,104,11.5,9.64,1.88,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6GZ15,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.001,2.481,2,1,1,1,512,57.3,8.03,2.62,1,0,,,Not Found,High,1,
FALSE,High,IsMasterProtein,A0A3B5Y518,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.814,3,1,3,1,676,74.3,7.62,8.45,1,0,200,,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6ISM7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,32.985,12,6,14,2,748,84.2,6.28,48.52,6,4,43.6,156.4,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6PKF5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,42.933,62,7,16,1,177,18.4,8.25,52.24,7,0,,,Not Found,High,1,Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B5Z457,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,127.156,52,10,50,4,178,18.1,8.69,185.17,10,0,44.9,155.1,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6I1L7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,26.262,25,4,6,4,244,26,7.81,18.47,4,0,77.5,122.5,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B5ZQL0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,24.759,11,6,9,6,660,74.5,5.08,21.48,6,0,59.8,140.2,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6MW26,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,7.304,7,4,4,4,728,80.6,6.19,6.73,4,0,17.5,182.5,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6QM93,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,17.933,9,5,7,1,636,69.8,5.22,17.99,5,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6PKQ9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,8.708,11,3,4,2,387,39.4,6.29,10.08,3,0,200,,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6C8Z4,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,72.989,42,11,30,2,364,38.9,7.69,88.41,11,9,71.6,128.4,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6C8P3,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,100.233,47,17,51,1,543,58.4,8.56,114.74,17,0,,,Not Found,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6FQD3,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,167.175,51,13,69,1,250,28,6.8,250.04,13,0,65.4,134.6,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6QKD8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,102.057,20,20,56,2,1321,143.7,5.95,140.08,20,0,8.2,191.8,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6PKZ7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.469,9,1,3,1,173,19.2,8.19,9.34,1,0,,200,High,High,1,
