Checked,Protein FDR Confidence Combined,Master,Accession,Description,Exp q-value Combined,Sum PEP Score,Coverage in Percent,Number of Peptides,Number of PSMs,Number of Unique Peptides,Number of AAs,MW in kDa,calc pI,Score Sequest HT Sequest HT,Number of Peptides by Search Engine Sequest HT,Number of Razor Peptides,Abundances Scaled F3 Sample,Abundances Scaled F4 Sample,Found in Sample in S3 F3 Sample,Found in Sample in S4 F4 Sample,Number of Protein Groups,Modifications
FALSE,High,IsMasterProtein,A0A3B5YX52,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.2,7,1,2,1,213,22.8,5.06,5.61,1,0,200,,High,Not Found,1,
FALSE,Medium,IsMasterProtein,A0A3B6C8P0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.012,1.235,2,1,1,1,664,73.1,5.12,1.91,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6C2L2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.741,4,1,2,1,266,27.1,7.68,1.85,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6DN70,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.867,5,2,3,2,525,57.9,5.02,4.42,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6HXP8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.307,13,2,2,2,229,23.9,7.24,4.01,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6MXI6,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,63.2,68,10,31,1,266,27,5.16,99.95,10,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6KKM0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.006,1.514,4,1,1,1,313,34.8,5.34,0,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6HW60,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,28.415,18,6,10,1,652,70.2,7.33,25.35,6,0,56.6,143.4,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6LW23,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,10.006,18,3,3,3,284,29.4,6.16,8,3,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6A083,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,33.623,39,7,15,2,180,18.8,6.25,39.9,7,0,61.9,138.1,High,Peak Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6KMM5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,64.364,75,11,30,2,266,27,5.17,94.81,11,10,146,54,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6C0Q6,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,8.931,9,3,4,1,458,49.8,6.64,9.06,3,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6HNC1,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,8.28,14,3,4,2,284,28.9,4.93,11.25,3,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6TJ13,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.18,4,2,3,1,742,82,7.12,7.48,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6LFE7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,7.936,23,3,4,3,224,23.1,5.35,9.92,3,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6GS17,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,1.632,2,1,1,1,907,103.3,6.47,1.7,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6JK87,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,7.244,11,3,5,2,567,61.9,6.07,10,3,0,136.8,63.2,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6H230,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,1.723,4,1,1,1,512,56.3,5.05,3.35,1,0,33.8,166.2,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6TSY3,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,28.501,15,7,11,7,720,78.9,5.44,31.58,7,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5ZNG5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.006,1.505,7,1,1,1,304,32.4,9.55,1.99,1,0,46.9,153.1,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6LT59,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,79.385,75,11,33,1,266,27.1,5.27,108.42,11,2,63.7,136.3,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6KT77,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.416,23,2,2,2,86,8.2,7.59,4.7,2,0,200,,High,Not Found,1,Met-loss [N-Term]
FALSE,High,IsMasterProtein,A0A3B6KEC9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,11.224,29,4,6,2,85,9,5.85,14.32,4,2,114.5,85.5,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6PJ20,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,8.428,18,4,4,1,436,46.5,5.26,8.23,4,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5ZU94,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,14.102,12,4,6,4,599,61.2,4.98,16.02,4,0,100,100,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6LKJ1,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.006,1.466,2,1,1,1,878,98.6,5.54,0,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6LFR9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,8.5,15,3,3,2,263,28,5.82,7.64,3,1,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6DIS9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,57.311,28,12,25,1,320,34.1,7.47,78.64,12,11,74,126,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6GVC0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,36.059,33,11,21,5,407,43.2,5.53,49.15,11,0,176.6,23.4,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6FVN1,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.129,3,1,1,1,359,41.2,6.54,1.9,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6SIK0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.006,1.436,12,1,1,1,157,16.8,5.81,1.63,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6SLF2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,9.291,22,2,2,1,147,14.5,8.84,7.34,2,0,109.5,90.5,High,Peak Found,1,
FALSE,Medium,IsMasterProtein,A0A3B6LWR8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.012,1.288,1,1,1,1,887,98.8,6.01,2.26,1,0,,,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6B7R9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,1.773,4,1,1,1,727,83.5,9.29,2.43,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6HVT4,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,10.922,10,4,5,1,509,55.4,6.62,7.49,4,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5ZVX4,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,45.981,46,8,19,3,183,18.4,8.06,53.16,8,0,57,143,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6PIZ5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,14.081,13,4,6,4,506,54.8,6.73,13.02,4,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6TT11,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,1.827,8,1,2,1,148,16.8,5.16,1.62,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6PK72,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.253,3,1,1,1,538,60,9.06,2.76,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6EN11,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,9.503,8,3,3,2,494,54.1,5.81,7.18,3,1,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B5Y269,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,38.004,42,8,17,3,179,18.2,7.93,41.48,8,5,132.8,67.2,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6KKC0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,26.56,31,7,20,2,236,26.1,5.83,48.24,7,6,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6B2S4,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,20.818,16,7,9,6,577,64.6,7.2,17.89,7,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,W5FWF5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.093,11,1,2,1,155,17.1,9.89,5.76,1,0,140.3,59.7,High,Peak Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6HV40,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.343,8,1,1,1,226,24.3,5.4,4.32,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5ZMA9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.965,2,1,1,1,461,48.7,6.73,2.16,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6EIX7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,18.252,31,5,14,2,248,27.8,7.4,31.84,5,0,191.9,8.1,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A1D5ZUZ5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.373,10,2,2,2,227,25.7,7.55,4.68,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6EFK5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,32.499,29,9,19,2,396,42.1,5.15,40.87,9,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6ISW5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,18.876,21,6,7,2,363,38.5,7.17,17.17,6,4,138,62,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B5ZNE8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.738,5,1,1,1,358,38,5.88,2.38,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5Y5E3,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,73.261,32,16,30,3,721,72.9,8.48,81.03,16,0,169.2,30.8,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6TTM9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.368,4,1,1,1,327,34.7,8.43,1.98,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6A087,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,40.904,42,9,14,2,214,22,8.91,42.17,9,4,168.6,31.4,High,Peak Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6HRX1,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,22.15,37,6,11,3,272,27.1,4.87,32.02,6,3,160.4,39.6,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6JIV6,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.091,11,2,3,1,272,28.8,7.31,8.4,2,0,,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6GTY8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.558,3,1,2,1,450,49.1,7.68,4.22,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,W5I868,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.505,11,2,2,2,289,32.5,5.01,5.48,2,0,64,136,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6MUN9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,18.43,36,4,7,4,121,12.9,5.77,24.67,4,0,104.7,95.3,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6RIG2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.898,4,2,2,1,741,82,7.12,5.49,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5XVL2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,36.329,31,10,42,1,347,37.6,9.23,97,10,0,195.2,4.8,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6LRW1,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.906,11,1,1,1,185,18.7,4.84,3.84,1,0,39,161,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6B3B0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,45.413,26,10,17,2,320,34.1,8.27,55.98,10,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6LUV8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,18.518,13,7,19,2,505,56.5,7.43,45.34,7,5,180.6,19.4,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6TLP2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.825,5,2,4,2,435,46,6.44,6.21,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6JEJ7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.998,6,2,2,2,594,61.9,5.15,4.56,2,0,46.1,153.9,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6B3X9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.006,1.413,5,1,1,1,376,40.9,4.97,1.74,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5U0A3,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,7.307,31,3,3,3,129,14.8,5.19,7.07,3,0,75.6,124.4,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6FN17,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,43.399,44,9,23,2,192,19.4,8.18,69.99,9,0,44.2,155.8,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6SF94,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,13.553,21,5,34,3,275,28,4.35,60.54,5,2,160.3,39.7,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6NU51,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.338,10,1,1,1,163,17.4,9.31,2.9,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6NY09,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.653,9,2,3,2,324,34.2,6.74,4.49,2,0,200,,High,Not Found,1,
FALSE,Medium,IsMasterProtein,A0A1D5SST9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.014,1.204,11,1,1,1,170,18.1,8.28,0,1,0,91,109,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B5ZZ85,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.02,3,1,1,1,436,46.9,6.09,2.25,1,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6TSI9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.073,2,1,1,1,684,70.9,4.84,1.8,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6CCK9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.707,16,2,2,2,208,21.5,9.64,4.64,2,0,58.3,141.7,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6JHJ7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,12.784,16,5,5,1,352,37.4,6.9,10.59,5,0,67.1,132.9,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6CHZ5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.854,9,1,1,1,131,14.5,5.45,1.9,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6JQK9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.178,2,1,1,1,882,98.8,6.71,2.15,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6SQZ8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,1.586,2,1,1,1,628,68.7,6.74,0,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6S870,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.274,19,1,1,1,167,17.5,6.65,2.42,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6NQS5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.295,37,2,2,1,92,9.7,7.05,4.37,2,0,105.3,94.7,High,Peak Found,1,Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6LHM2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.119,41,2,3,2,78,8.3,5.17,7.25,2,0,87.1,112.9,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6MNI6,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,9.809,45,2,5,2,71,7.4,4.56,12.6,2,0,52.2,147.8,High,Peak Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6CJ56,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,1.675,3,1,1,1,536,55.6,6.58,0,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6EFA0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.462,9,1,2,1,156,16.1,4.84,4.41,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6NNA4,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.989,11,2,4,2,291,30.3,6.79,6.82,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5YYZ5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.006,1.455,8,1,1,1,160,17.2,8.21,1.99,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6FG58,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.816,4,1,1,1,355,35.7,9,2.08,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6LUL8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,18.049,24,5,8,5,222,25,6.8,13.59,5,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5ZRA1,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,54.818,40,14,50,5,347,37.5,9,111.96,14,11,191.1,8.9,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6IUX0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.244,11,2,3,1,272,28.8,8,7.62,2,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6LKU8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,8.459,38,4,6,4,143,14.5,7.21,12.93,4,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5WMG7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.255,8,1,1,1,247,26.5,9.42,3.36,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6TRJ3,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,24.153,19,7,15,1,572,59.4,5.5,34.53,7,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6RN88,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,1.611,6,1,1,1,204,22.7,8.06,2.18,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6LKD0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.693,31,1,1,1,71,7.3,4.65,0,1,0,8.9,191.1,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6PHX2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.526,19,2,2,2,188,20.3,7.83,4.01,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6PIR8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,1.83,4,1,1,1,450,47.9,8.12,1.7,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5Y8V4,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.007,1.398,2,1,1,1,434,49,5.73,0,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6KHL6,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,12.338,15,3,5,3,121,12.8,5.76,15.21,3,0,62.2,137.8,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6JM88,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,7.98,6,2,3,1,667,74.4,5.78,7.79,2,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6EFA8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.615,9,2,2,2,341,36.9,6.54,4.48,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6HPE1,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,64.065,32,16,24,8,477,48.1,8.75,75.91,16,8,39.5,160.5,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B5XUI4,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.164,11,1,1,1,108,11.9,5.1,1.72,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6QHN2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,37.661,34,10,28,2,291,32.5,5.96,49.52,10,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6HYY4,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.771,5,2,2,2,697,74.4,6.43,4.59,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5YXU6,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,26.348,59,7,33,2,153,16.9,5.71,80.17,7,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6NS49,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,28.068,24,10,16,9,581,65,6.05,24.19,10,1,179.3,20.7,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6PJB9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.009,1.328,2,1,1,1,648,69.7,7.3,1.65,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6KPT6,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.006,1.497,4,1,1,1,314,35.2,4.73,0,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6QC70,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.007,1.394,12,1,1,1,222,21.1,6.38,2.31,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6KRU5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.011,9,1,1,1,159,16.8,4.49,2.13,1,0,200,,High,Not Found,1,
FALSE,Medium,IsMasterProtein,A0A3B6LSP8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.012,1.266,3,1,1,1,409,44.8,8.27,1.76,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6GZ04,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.438,6,1,1,1,261,27.9,5.38,2.08,1,0,160.9,39.1,High,Peak Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6SIG7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,7.206,6,3,3,2,691,76.6,6.3,7.96,3,1,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6QAJ9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.529,4,1,1,1,238,27.1,8.12,1.74,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6LKL9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.305,4,1,1,1,318,34.2,6.46,3.13,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6QKG9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.081,5,1,1,1,408,44.5,5.52,0,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6AZK0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,7.333,14,2,4,2,158,16.5,3.93,9.44,2,0,18.8,181.2,High,Peak Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6GW76,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.071,6,2,2,1,494,53.5,4.72,3.92,2,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6QBH6,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.289,9,3,4,3,365,39.5,5.35,8.59,3,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5ZWI4,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,39.362,63,9,39,2,153,16.8,5.53,93.62,9,7,139.3,60.7,High,Peak Found,1,Met-loss+Acetyl [N-Term]
