"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundances Scaled F1 Sample"	"Abundances Scaled F2 Sample"	"Found in Sample in S1 F1 Sample"	"Found in Sample in S2 F2 Sample"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"ENOG503GCVE"	"ENOG503GCVE"	"0.003"	"2.671"	"1"	"1"	"1"	"1"	"5385"	"589.7"	"8.95"	"2.39"	"1"	"0"	"115.7"	"84.3"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G80K"	"ENOG503G80K"	"0.003"	"2.668"	"1"	"1"	"1"	"1"	"2964"	"327.9"	"6.05"	"2.34"	"1"	"0"	"42.5"	"157.5"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GGAU"	"ENOG503GGAU"	"0.003"	"2.666"	"5"	"1"	"2"	"1"	"4146"	"492.4"	"9.07"	"4.75"	"1"	"0"	"124.8"	"75.2"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GC2K"	"ENOG503GC2K"	"0.003"	"2.648"	"2"	"1"	"1"	"1"	"1870"	"201.9"	"7.18"	"2.51"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GD2U"	"ENOG503GD2U"	"0.003"	"2.640"	"3"	"1"	"1"	"1"	"764"	"81.1"	"6.62"	"2.45"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G97C"	"ENOG503G97C"	"0.003"	"2.635"	"4"	"1"	"1"	"1"	"1086"	"115.5"	"5.00"	"3.33"	"1"	"0"	"26.7"	"173.3"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GEVZ"	"ENOG503GEVZ"	"0.003"	"2.625"	"9"	"1"	"1"	"1"	"846"	"91.9"	"4.73"	"3.98"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCZZ"	"ENOG503GCZZ"	"0.003"	"2.615"	"1"	"1"	"1"	"1"	"4364"	"470.1"	"6.34"	"1.89"	"1"	"0"	"89.8"	"110.2"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"tr"	"A0A3B6LKD0 A0A3B6LKD0_WHEAT"	"0.003"	"2.611"	"45"	"1"	"2"	"1"	"71"	"7.3"	"4.65"	"6.79"	"1"	"0"	"89.6"	"110.4"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GBWC"	"ENOG503GBWC"	"0.003"	"2.605"	"1"	"1"	"4"	"1"	"2025"	"219.5"	"8.05"	"9.73"	"1"	"0"	"107.9"	"92.1"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GC65"	"ENOG503GC65"	"0.003"	"2.601"	"3"	"1"	"1"	"1"	"3712"	"398.8"	"6.86"	"3.04"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GF32"	"ENOG503GF32"	"0.003"	"2.596"	"0"	"1"	"1"	"1"	"48827"	"5534.1"	"7.01"	"2.50"	"1"	"0"	"42.3"	"157.7"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8YQ"	"ENOG503G8YQ"	"0.003"	"2.595"	"3"	"1"	"2"	"1"	"1468"	"157.6"	"8.13"	"6.55"	"1"	"0"	"34.3"	"165.7"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GE6M"	"ENOG503GE6M"	"0.003"	"2.593"	"1"	"1"	"1"	"1"	"2785"	"294.4"	"6.44"	"0.00"	"1"	"0"	"23.2"	"176.8"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GUVS"	"ENOG503GUVS"	"0.003"	"2.587"	"2"	"1"	"1"	"1"	"1138"	"122.0"	"8.22"	"1.85"	"1"	"0"	"20.5"	"179.5"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDQN"	"ENOG503GDQN"	"0.003"	"2.580"	"3"	"1"	"1"	"1"	"1935"	"215.8"	"6.37"	"3.72"	"1"	"0"	"129.4"	"70.6"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G77M"	"ENOG503G77M"	"0.003"	"2.577"	"1"	"1"	"1"	"1"	"2328"	"252.9"	"7.56"	"2.98"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GEK8"	"ENOG503GEK8"	"0.003"	"2.575"	"1"	"1"	"1"	"1"	"13051"	"1437.6"	"6.84"	"2.53"	"1"	"0"	""	""	"Not Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GEBC"	"ENOG503GEBC"	"0.003"	"2.571"	"1"	"1"	"1"	"1"	"2703"	"295.4"	"6.09"	"2.55"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCBW"	"ENOG503GCBW"	"0.003"	"2.571"	"4"	"1"	"1"	"1"	"1094"	"116.9"	"8.75"	"2.13"	"1"	"0"	"4.6"	"195.4"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GJCK"	"ENOG503GJCK"	"0.004"	"2.552"	"6"	"1"	"1"	"1"	"915"	"99.7"	"8.92"	"2.23"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9J4"	"ENOG503G9J4"	"0.004"	"2.540"	"1"	"1"	"1"	"1"	"2914"	"324.2"	"5.63"	"2.49"	"1"	"0"	"119.9"	"80.1"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GH1Z"	"ENOG503GH1Z"	"0.004"	"2.538"	"2"	"1"	"3"	"1"	"5316"	"574.0"	"6.92"	"8.64"	"1"	"0"	"50.5"	"149.5"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCY0"	"ENOG503GCY0"	"0.004"	"2.536"	"2"	"1"	"1"	"1"	"1127"	"128.7"	"4.51"	"2.08"	"1"	"0"	"49.7"	"150.3"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBC9"	"ENOG503GBC9"	"0.004"	"2.534"	"4"	"1"	"1"	"1"	"909"	"101.5"	"7.93"	"2.17"	"1"	"0"	"39.8"	"160.2"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7US"	"ENOG503G7US"	"0.004"	"2.529"	"4"	"1"	"1"	"1"	"1041"	"112.8"	"4.91"	"3.03"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9NP"	"ENOG503G9NP"	"0.004"	"2.518"	"0"	"1"	"3"	"1"	"45482"	"5281.3"	"5.71"	"7.90"	"1"	"0"	"10.0"	"190.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7Y1"	"ENOG503G7Y1"	"0.004"	"2.485"	"2"	"1"	"1"	"1"	"1804"	"203.6"	"6.16"	"2.68"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8AB"	"ENOG503G8AB"	"0.004"	"2.473"	"1"	"1"	"1"	"1"	"4197"	"449.7"	"7.11"	"2.52"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8V3"	"ENOG503G8V3"	"0.004"	"2.460"	"2"	"1"	"1"	"1"	"1716"	"194.7"	"6.55"	"2.05"	"1"	"0"	"72.6"	"127.4"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFTM"	"ENOG503GFTM"	"0.004"	"2.449"	"0"	"1"	"1"	"1"	"7450"	"827.5"	"7.28"	"1.79"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7P3"	"ENOG503G7P3"	"0.004"	"2.445"	"1"	"1"	"2"	"1"	"4492"	"499.4"	"7.18"	"5.21"	"1"	"0"	""	"200.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G966"	"ENOG503G966"	"0.004"	"2.432"	"4"	"1"	"1"	"1"	"1241"	"138.1"	"5.45"	"2.87"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GEBS"	"ENOG503GEBS"	"0.004"	"2.420"	"1"	"1"	"1"	"1"	"1557"	"170.2"	"9.50"	"2.49"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFNG"	"ENOG503GFNG"	"0.004"	"2.398"	"6"	"1"	"1"	"1"	"699"	"76.6"	"9.80"	"2.42"	"1"	"0"	"115.3"	"84.7"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GEB6"	"ENOG503GEB6"	"0.004"	"2.385"	"3"	"1"	"1"	"1"	"2816"	"290.4"	"8.85"	"3.28"	"1"	"0"	"20.0"	"180.0"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GJDJ"	"ENOG503GJDJ"	"0.004"	"2.385"	"2"	"1"	"4"	"1"	"399"	"43.3"	"9.70"	"7.37"	"1"	"0"	"79.6"	"120.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GHZC"	"ENOG503GHZC"	"0.004"	"2.383"	"0"	"1"	"1"	"1"	"19612"	"2236.6"	"8.51"	"0.00"	"1"	"0"	"44.5"	"155.5"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GEEI"	"ENOG503GEEI"	"0.004"	"2.374"	"2"	"1"	"1"	"1"	"2968"	"323.7"	"6.99"	"3.00"	"1"	"0"	"81.8"	"118.2"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"tr"	"A0A3B5ZZV5 A0A3B5ZZV5_WHEAT"	"0.004"	"2.373"	"2"	"1"	"1"	"1"	"493"	"56.8"	"8.98"	"1.96"	"1"	"0"	"34.2"	"165.8"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCF8"	"ENOG503GCF8"	"0.004"	"2.371"	"7"	"1"	"1"	"1"	"1020"	"117.0"	"7.08"	"0.00"	"1"	"0"	""	"200.0"	"Not Found"	"High"	"1"	"Met-loss [N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503G94P"	"ENOG503G94P"	"0.004"	"2.365"	"1"	"1"	"1"	"1"	"10162"	"1122.8"	"5.29"	"2.62"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GB3P"	"ENOG503GB3P"	"0.004"	"2.354"	"1"	"1"	"1"	"1"	"5400"	"603.4"	"6.92"	"2.70"	"1"	"0"	"118.0"	"82.0"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GI84"	"ENOG503GI84"	"0.004"	"2.353"	"1"	"1"	"1"	"1"	"2271"	"245.2"	"9.14"	"2.11"	"1"	"0"	"43.9"	"156.1"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GK6Q"	"ENOG503GK6Q"	"0.004"	"2.351"	"3"	"1"	"1"	"1"	"315"	"36.8"	"8.34"	"2.51"	"1"	"0"	"65.2"	"134.8"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCYP"	"ENOG503GCYP"	"0.004"	"2.344"	"3"	"1"	"1"	"1"	"2301"	"249.0"	"4.68"	"2.10"	"1"	"0"	""	""	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GC5P"	"ENOG503GC5P"	"0.004"	"2.343"	"2"	"1"	"1"	"1"	"3150"	"348.6"	"6.42"	"2.02"	"1"	"0"	"52.5"	"147.5"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GQUI"	"ENOG503GQUI"	"0.004"	"2.338"	"4"	"1"	"1"	"1"	"1183"	"130.8"	"8.78"	"2.71"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCUC"	"ENOG503GCUC"	"0.004"	"2.316"	"3"	"1"	"1"	"1"	"510"	"56.1"	"8.21"	"3.32"	"1"	"0"	"135.7"	"64.3"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9H0"	"ENOG503G9H0"	"0.004"	"2.306"	"1"	"1"	"1"	"1"	"4125"	"471.6"	"6.10"	"2.59"	"1"	"0"	""	""	"Not Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GA6V"	"ENOG503GA6V"	"0.004"	"2.299"	"2"	"1"	"1"	"1"	"4365"	"487.4"	"9.74"	"2.22"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GEW7"	"ENOG503GEW7"	"0.004"	"2.290"	"3"	"1"	"1"	"1"	"365"	"41.5"	"7.97"	"2.42"	"1"	"0"	"17.1"	"182.9"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G998"	"ENOG503G998"	"0.004"	"2.288"	"1"	"1"	"1"	"1"	"6030"	"668.5"	"6.84"	"2.64"	"1"	"0"	""	""	"Not Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GUQ9"	"ENOG503GUQ9"	"0.004"	"2.288"	"3"	"1"	"1"	"1"	"683"	"73.7"	"4.78"	"2.63"	"1"	"0"	""	""	"Not Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDZ3"	"ENOG503GDZ3"	"0.004"	"2.283"	"1"	"1"	"1"	"1"	"2614"	"293.3"	"6.20"	"2.79"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAK2"	"ENOG503GAK2"	"0.004"	"2.279"	"2"	"1"	"1"	"1"	"3496"	"379.9"	"5.86"	"2.81"	"1"	"0"	"15.0"	"185.0"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7X4"	"ENOG503G7X4"	"0.004"	"2.275"	"1"	"1"	"1"	"1"	"3931"	"426.3"	"5.48"	"2.57"	"1"	"0"	"25.8"	"174.2"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8II"	"ENOG503G8II"	"0.004"	"2.271"	"1"	"1"	"1"	"1"	"5453"	"599.9"	"7.66"	"3.60"	"1"	"0"	""	""	"Not Found"	"High"	"1"	"Met-loss+Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GGIC"	"ENOG503GGIC"	"0.004"	"2.269"	"1"	"1"	"1"	"1"	"1484"	"166.6"	"7.30"	"2.57"	"1"	"0"	""	""	"High"	"Not Found"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GE3T"	"ENOG503GE3T"	"0.004"	"2.268"	"1"	"1"	"2"	"1"	"3893"	"421.6"	"8.06"	"6.07"	"1"	"0"	""	""	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GK5X"	"ENOG503GK5X"	"0.004"	"2.255"	"8"	"1"	"2"	"1"	"597"	"61.3"	"9.36"	"4.03"	"1"	"0"	"27.7"	"172.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GGFA"	"ENOG503GGFA"	"0.004"	"2.253"	"1"	"1"	"1"	"1"	"3479"	"390.6"	"8.69"	"2.62"	"1"	"0"	""	""	"Not Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GMS2"	"ENOG503GMS2"	"0.004"	"2.251"	"4"	"1"	"3"	"1"	"593"	"65.6"	"8.02"	"6.23"	"1"	"0"	"54.2"	"145.8"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8MP"	"ENOG503G8MP"	"0.004"	"2.240"	"1"	"1"	"1"	"1"	"2499"	"269.8"	"9.09"	"2.37"	"1"	"0"	"48.3"	"151.7"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAUA"	"ENOG503GAUA"	"0.004"	"2.239"	"4"	"1"	"2"	"1"	"439"	"47.2"	"9.69"	"3.49"	"1"	"0"	"35.7"	"164.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GGIG"	"ENOG503GGIG"	"0.004"	"2.235"	"1"	"1"	"3"	"1"	"2674"	"294.3"	"7.91"	"4.04"	"1"	"0"	"155.5"	"44.5"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"tr"	"A0A3B6NUA4 A0A3B6NUA4_WHEAT"	"0.004"	"2.223"	"1"	"1"	"1"	"1"	"1119"	"122.5"	"7.30"	"2.52"	"1"	"0"	""	""	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GG9Y"	"ENOG503GG9Y"	"0.004"	"2.219"	"5"	"1"	"1"	"1"	"1190"	"135.1"	"5.87"	"2.68"	"1"	"0"	""	""	"Not Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GUYY"	"ENOG503GUYY"	"0.004"	"2.212"	"0"	"1"	"1"	"1"	"32574"	"3654.2"	"6.86"	"1.74"	"1"	"0"	"98.6"	"101.4"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"CONTAMINANT_P00761 SWISS-PROT:P00761"	"Trypsin - Sus scrofa (Pig)."	"0.004"	"2.210"	"3"	"1"	"6"	"1"	"231"	"24.4"	"7.18"	"9.42"	"1"	"0"	"135.6"	"64.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8HU"	"ENOG503G8HU"	"0.004"	"2.204"	"1"	"2"	"2"	"2"	"13345"	"1470.5"	"5.87"	"5.07"	"2"	"0"	"48.8"	"151.2"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GD57"	"ENOG503GD57"	"0.004"	"2.194"	"1"	"1"	"3"	"1"	"7732"	"847.0"	"8.97"	"6.02"	"1"	"0"	"15.2"	"184.8"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7AF"	"ENOG503G7AF"	"0.004"	"2.187"	"1"	"1"	"2"	"1"	"1747"	"198.4"	"5.06"	"4.62"	"1"	"0"	"160.0"	"40.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9H5"	"ENOG503G9H5"	"0.005"	"2.183"	"1"	"1"	"1"	"1"	"2309"	"244.2"	"6.68"	"1.99"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GH6F"	"ENOG503GH6F"	"0.005"	"2.175"	"1"	"1"	"1"	"1"	"3467"	"381.7"	"5.99"	"2.53"	"1"	"0"	"31.3"	"168.7"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBQX"	"ENOG503GBQX"	"0.005"	"2.174"	"3"	"1"	"1"	"1"	"2581"	"291.9"	"6.48"	"3.12"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAQS"	"ENOG503GAQS"	"0.005"	"2.165"	"2"	"1"	"1"	"1"	"2622"	"281.2"	"6.77"	"3.29"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GC80"	"ENOG503GC80"	"0.005"	"2.161"	"3"	"1"	"1"	"1"	"1385"	"152.8"	"4.98"	"2.48"	"1"	"0"	"21.5"	"178.5"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFNX"	"ENOG503GFNX"	"0.005"	"2.161"	"4"	"1"	"1"	"1"	"1319"	"138.6"	"8.68"	"2.41"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFUC"	"ENOG503GFUC"	"0.005"	"2.157"	"1"	"1"	"1"	"1"	"2324"	"257.0"	"6.90"	"2.02"	"1"	"0"	"23.7"	"176.3"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GEWT"	"ENOG503GEWT"	"0.005"	"2.152"	"2"	"1"	"1"	"1"	"2106"	"233.1"	"7.39"	"3.08"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GSW2"	"ENOG503GSW2"	"0.005"	"2.138"	"0"	"1"	"1"	"1"	"22084"	"2466.5"	"8.18"	"2.55"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBRU"	"ENOG503GBRU"	"0.005"	"2.137"	"0"	"1"	"1"	"1"	"11036"	"1174.1"	"9.06"	"3.56"	"1"	"0"	""	""	"Not Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GIPV"	"ENOG503GIPV"	"0.005"	"2.136"	"3"	"1"	"1"	"1"	"683"	"76.5"	"10.29"	"2.27"	"1"	"0"	"32.0"	"168.0"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"tr"	"A0A3B6IK14 A0A3B6IK14_WHEAT"	"0.005"	"2.112"	"1"	"1"	"1"	"1"	"995"	"112.0"	"6.48"	"2.17"	"1"	"0"	"41.6"	"158.4"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GE2A"	"ENOG503GE2A"	"0.005"	"2.106"	"4"	"1"	"1"	"1"	"705"	"78.7"	"5.54"	"2.43"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GE8R"	"ENOG503GE8R"	"0.005"	"2.103"	"1"	"1"	"1"	"1"	"5056"	"569.6"	"6.54"	"2.79"	"1"	"0"	"45.1"	"154.9"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"tr"	"A0A3B6CCK4 A0A3B6CCK4_WHEAT"	"0.005"	"2.101"	"38"	"1"	"1"	"1"	"120"	"12.4"	"9.58"	"3.74"	"1"	"0"	""	""	"Not Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9Z9"	"ENOG503G9Z9"	"0.005"	"2.084"	"6"	"1"	"2"	"1"	"403"	"42.7"	"9.03"	"4.49"	"1"	"0"	"28.2"	"171.8"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GV08"	"ENOG503GV08"	"0.005"	"2.080"	"0"	"1"	"2"	"1"	"4127"	"467.9"	"7.74"	"4.62"	"1"	"0"	"102.1"	"97.9"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBA5"	"ENOG503GBA5"	"0.005"	"2.075"	"1"	"1"	"1"	"1"	"3639"	"397.4"	"5.82"	"2.20"	"1"	"0"	"119.5"	"80.5"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GJN1"	"ENOG503GJN1"	"0.005"	"2.074"	"9"	"1"	"1"	"1"	"357"	"39.8"	"9.32"	"2.00"	"1"	"0"	"76.0"	"124.0"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GENR"	"ENOG503GENR"	"0.005"	"2.073"	"1"	"1"	"1"	"1"	"1424"	"160.0"	"5.60"	"2.88"	"1"	"0"	""	"200.0"	"Not Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCUX"	"ENOG503GCUX"	"0.005"	"2.062"	"2"	"1"	"1"	"1"	"1467"	"162.2"	"10.07"	"2.91"	"1"	"0"	"41.3"	"158.7"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9SG"	"ENOG503G9SG"	"0.005"	"2.059"	"2"	"1"	"1"	"1"	"1038"	"113.7"	"6.92"	"2.17"	"1"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFSB"	"ENOG503GFSB"	"0.005"	"2.054"	"6"	"1"	"1"	"1"	"1347"	"153.5"	"4.68"	"2.61"	"1"	"0"	""	"200.0"	"Not Found"	"High"	"1"	"Met-loss [N-Term; N-Term; N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GNJX"	"ENOG503GNJX"	"0.005"	"2.049"	"9"	"1"	"2"	"1"	"591"	"65.9"	"6.00"	"4.71"	"1"	"0"	"102.7"	"97.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"tr"	"A0A3B6S8G6 A0A3B6S8G6_WHEAT"	"0.005"	"2.045"	"1"	"1"	"1"	"1"	"1089"	"123.8"	"6.92"	"2.17"	"1"	"0"	""	""	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBZ7"	"ENOG503GBZ7"	"0.005"	"2.042"	"5"	"1"	"2"	"1"	"980"	"104.5"	"9.04"	"4.10"	"1"	"0"	"16.7"	"183.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"tr"	"A0A3B6NII8 A0A3B6NII8_WHEAT"	"0.005"	"2.038"	"13"	"1"	"2"	"1"	"110"	"12.1"	"7.87"	"5.27"	"1"	"0"	""	""	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GGW4"	"ENOG503GGW4"	"0.005"	"2.033"	"1"	"1"	"1"	"1"	"1926"	"206.5"	"8.69"	"2.72"	"1"	"0"	"12.4"	"187.6"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"tr"	"A0A3B6DJ83 A0A3B6DJ83_WHEAT"	"0.006"	"2.030"	"36"	"1"	"2"	"1"	"116"	"12.1"	"9.58"	"7.54"	"1"	"0"	"9.9"	"190.1"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GEGE"	"ENOG503GEGE"	"0.006"	"2.028"	"3"	"1"	"1"	"1"	"1875"	"208.4"	"6.28"	"2.97"	"1"	"0"	"31.1"	"168.9"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GHUE"	"ENOG503GHUE"	"0.006"	"2.026"	"1"	"1"	"1"	"1"	"2755"	"291.6"	"7.90"	"1.77"	"1"	"0"	"9.8"	"190.2"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9JP"	"ENOG503G9JP"	"0.006"	"2.021"	"4"	"1"	"1"	"1"	"652"	"72.8"	"9.06"	"1.76"	"1"	"0"	""	""	"High"	"Peak Found"	"1"	""
