"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundances Scaled F3 Sample"	"Abundances Scaled F4 Sample"	"Found in Sample in S3 F3 Sample"	"Found in Sample in S4 F4 Sample"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"ENOG503G7ZZ"	"ENOG503G7ZZ"	"0.000"	"6.045"	"1"	"2"	"4"	"2"	"3671"	"398.5"	"8.60"	"7.22"	"2"	"0"	"136.6"	"63.4"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBY5"	"ENOG503GBY5"	"0.000"	"6.044"	"7"	"2"	"2"	"2"	"901"	"101.0"	"5.21"	"5.48"	"2"	"0"	"60.7"	"139.3"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBTD"	"ENOG503GBTD"	"0.000"	"5.975"	"6"	"2"	"4"	"2"	"991"	"106.7"	"7.99"	"8.87"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9FP"	"ENOG503G9FP"	"0.000"	"5.931"	"3"	"2"	"2"	"2"	"16478"	"1799.5"	"7.93"	"4.66"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GHWG"	"ENOG503GHWG"	"0.000"	"5.929"	"6"	"2"	"5"	"2"	"4721"	"535.4"	"10.02"	"6.71"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBV6"	"ENOG503GBV6"	"0.000"	"5.925"	"8"	"1"	"1"	"1"	"497"	"53.2"	"9.60"	"3.36"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7W8"	"ENOG503G7W8"	"0.000"	"5.871"	"2"	"1"	"2"	"1"	"2147"	"228.9"	"8.41"	"4.48"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G81Z"	"ENOG503G81Z"	"0.000"	"5.857"	"4"	"2"	"2"	"2"	"2106"	"224.9"	"6.55"	"4.59"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GHZ0"	"ENOG503GHZ0"	"0.000"	"5.856"	"12"	"1"	"3"	"1"	"690"	"73.9"	"6.76"	"7.62"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	"Met-loss+Acetyl [N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GBHA"	"ENOG503GBHA"	"0.000"	"5.840"	"5"	"2"	"2"	"2"	"1051"	"109.9"	"6.96"	"5.06"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GUTF"	"ENOG503GUTF"	"0.000"	"5.837"	"29"	"2"	"3"	"2"	"159"	"17.0"	"5.58"	"7.25"	"2"	"0"	"83.3"	"116.7"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9AY"	"ENOG503G9AY"	"0.000"	"5.837"	"7"	"2"	"2"	"2"	"1035"	"113.2"	"6.79"	"4.41"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"tr"	"A0A3B6BYE7 A0A3B6BYE7_WHEAT"	"0.000"	"5.834"	"10"	"1"	"2"	"1"	"165"	"19.1"	"6.55"	"8.06"	"1"	"0"	"137.4"	"62.6"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GE3U"	"ENOG503GE3U"	"0.000"	"5.830"	"10"	"2"	"3"	"2"	"904"	"94.6"	"7.97"	"6.82"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GJ7I"	"ENOG503GJ7I"	"0.000"	"5.790"	"4"	"2"	"2"	"2"	"682"	"74.1"	"8.21"	"3.88"	"2"	"0"	"94.4"	"105.6"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GTGK"	"ENOG503GTGK"	"0.000"	"5.759"	"2"	"2"	"2"	"2"	"1105"	"123.6"	"8.82"	"5.20"	"2"	"0"	"62.7"	"137.3"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8EV"	"ENOG503G8EV"	"0.000"	"5.699"	"2"	"2"	"4"	"2"	"1217"	"133.7"	"7.25"	"4.78"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAY7"	"ENOG503GAY7"	"0.000"	"5.623"	"14"	"2"	"2"	"2"	"618"	"68.5"	"5.27"	"4.96"	"2"	"0"	"177.2"	"22.8"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GEJE"	"ENOG503GEJE"	"0.000"	"5.592"	"2"	"2"	"2"	"2"	"6140"	"678.6"	"6.05"	"4.84"	"2"	"0"	"59.2"	"140.8"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G82J"	"ENOG503G82J"	"0.000"	"5.589"	"4"	"3"	"3"	"3"	"3851"	"423.4"	"6.95"	"4.44"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GI2Q"	"ENOG503GI2Q"	"0.000"	"5.553"	"10"	"1"	"4"	"1"	"680"	"73.8"	"5.58"	"5.99"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GG33"	"ENOG503GG33"	"0.000"	"5.513"	"3"	"2"	"3"	"2"	"4482"	"501.8"	"6.29"	"4.10"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GB77"	"ENOG503GB77"	"0.000"	"5.410"	"11"	"2"	"2"	"2"	"997"	"108.5"	"7.83"	"5.68"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9FH"	"ENOG503G9FH"	"0.000"	"5.392"	"4"	"1"	"1"	"1"	"1360"	"151.8"	"7.20"	"3.26"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G74S"	"ENOG503G74S"	"0.000"	"5.338"	"7"	"3"	"3"	"3"	"2210"	"237.8"	"5.90"	"6.68"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCE8"	"ENOG503GCE8"	"0.000"	"5.323"	"5"	"2"	"3"	"2"	"1317"	"147.7"	"7.96"	"6.80"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7QC"	"ENOG503G7QC"	"0.000"	"5.321"	"2"	"2"	"2"	"2"	"11057"	"1183.8"	"6.44"	"5.28"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8HV"	"ENOG503G8HV"	"0.000"	"5.314"	"3"	"2"	"2"	"2"	"2845"	"306.4"	"5.76"	"4.29"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G71Q"	"ENOG503G71Q"	"0.000"	"5.300"	"5"	"2"	"3"	"2"	"1312"	"144.8"	"6.43"	"6.46"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GS2U"	"ENOG503GS2U"	"0.000"	"5.247"	"6"	"2"	"2"	"2"	"761"	"76.5"	"9.07"	"4.86"	"2"	"0"	"163.5"	"36.5"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCSA"	"ENOG503GCSA"	"0.000"	"5.236"	"3"	"2"	"2"	"2"	"2810"	"304.0"	"4.70"	"3.01"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GIKY"	"ENOG503GIKY"	"0.000"	"5.236"	"1"	"1"	"1"	"1"	"6830"	"757.7"	"8.13"	"4.88"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	"Met-loss+Acetyl [N-Term; N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503G8BZ"	"ENOG503G8BZ"	"0.000"	"5.234"	"2"	"3"	"3"	"3"	"8789"	"958.3"	"6.96"	"5.39"	"3"	"0"	"200.0"	""	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GMMZ"	"ENOG503GMMZ"	"0.000"	"5.188"	"11"	"2"	"2"	"2"	"743"	"76.6"	"9.92"	"4.64"	"2"	"0"	"55.2"	"144.8"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GD7U"	"ENOG503GD7U"	"0.000"	"5.164"	"4"	"2"	"2"	"2"	"3003"	"328.8"	"7.99"	"3.09"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDE1"	"ENOG503GDE1"	"0.000"	"5.160"	"6"	"2"	"3"	"2"	"1884"	"211.0"	"5.82"	"6.02"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7PX"	"ENOG503G7PX"	"0.000"	"5.151"	"4"	"2"	"2"	"2"	"1227"	"130.1"	"7.39"	"2.76"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	"Met-loss [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GJGC"	"ENOG503GJGC"	"0.000"	"5.102"	"4"	"2"	"2"	"2"	"403"	"44.4"	"8.85"	"4.54"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	"Met-loss [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503G9S4"	"ENOG503G9S4"	"0.000"	"4.971"	"2"	"2"	"2"	"2"	"1949"	"215.6"	"5.52"	"4.90"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G97P"	"ENOG503G97P"	"0.000"	"4.967"	"4"	"2"	"2"	"2"	"1956"	"206.4"	"5.45"	"4.43"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GPGQ"	"ENOG503GPGQ"	"0.000"	"4.921"	"6"	"1"	"2"	"1"	"1221"	"131.5"	"6.55"	"4.71"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBTF"	"ENOG503GBTF"	"0.000"	"4.887"	"2"	"2"	"2"	"2"	"3320"	"366.3"	"5.73"	"4.30"	"2"	"0"	"39.3"	"160.7"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBVB"	"ENOG503GBVB"	"0.000"	"4.874"	"8"	"2"	"2"	"2"	"501"	"55.0"	"8.56"	"5.22"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GN6Y"	"ENOG503GN6Y"	"0.000"	"4.858"	"4"	"3"	"3"	"3"	"1758"	"179.9"	"5.57"	"2.35"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"tr"	"A0A3B6HV40 A0A3B6HV40_WHEAT"	"0.000"	"4.819"	"8"	"1"	"1"	"1"	"226"	"24.3"	"5.40"	"4.32"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCND"	"ENOG503GCND"	"0.000"	"4.772"	"2"	"2"	"2"	"2"	"2991"	"328.1"	"6.77"	"5.13"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7IQ"	"ENOG503G7IQ"	"0.000"	"4.770"	"2"	"2"	"3"	"2"	"3485"	"373.1"	"6.40"	"4.49"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GJPY"	"ENOG503GJPY"	"0.000"	"4.704"	"14"	"2"	"3"	"2"	"651"	"67.1"	"7.77"	"5.75"	"2"	"0"	"32.2"	"167.8"	"High"	"Peak Found"	"1"	"Met-loss+Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503G98M"	"ENOG503G98M"	"0.000"	"4.702"	"4"	"1"	"1"	"1"	"1481"	"161.1"	"7.44"	"2.86"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8XR"	"ENOG503G8XR"	"0.000"	"4.702"	"2"	"1"	"2"	"1"	"3517"	"397.7"	"5.55"	"5.86"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GE48"	"ENOG503GE48"	"0.000"	"4.691"	"3"	"2"	"2"	"2"	"1634"	"181.4"	"6.15"	"5.33"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDD8"	"ENOG503GDD8"	"0.000"	"4.665"	"4"	"2"	"3"	"2"	"1665"	"184.0"	"5.02"	"4.42"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GJR4"	"ENOG503GJR4"	"0.000"	"4.647"	"13"	"2"	"2"	"2"	"734"	"75.9"	"4.59"	"2.33"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8GE"	"ENOG503G8GE"	"0.000"	"4.582"	"0"	"3"	"3"	"3"	"60123"	"6453.9"	"8.07"	"6.95"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"tr"	"A0A3B6SQ83 A0A3B6SQ83_WHEAT"	"0.000"	"4.566"	"8"	"2"	"2"	"2"	"324"	"34.9"	"5.60"	"3.13"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8HT"	"ENOG503G8HT"	"0.000"	"4.543"	"0"	"2"	"2"	"2"	"10361"	"1093.4"	"7.58"	"3.97"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GK4T"	"ENOG503GK4T"	"0.000"	"4.525"	"30"	"2"	"2"	"2"	"91"	"10.1"	"10.15"	"2.67"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GGE0"	"ENOG503GGE0"	"0.000"	"4.523"	"7"	"2"	"2"	"2"	"1095"	"122.6"	"5.03"	"4.27"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	"Met-loss+Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GEUQ"	"ENOG503GEUQ"	"0.000"	"4.496"	"1"	"3"	"3"	"3"	"9473"	"1023.6"	"6.54"	"4.09"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GK16"	"ENOG503GK16"	"0.000"	"4.459"	"12"	"2"	"2"	"2"	"582"	"60.3"	"5.73"	"4.54"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GUMP"	"ENOG503GUMP"	"0.000"	"4.429"	"2"	"2"	"2"	"2"	"2766"	"289.3"	"7.58"	"4.80"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8Z4"	"ENOG503G8Z4"	"0.000"	"4.417"	"2"	"3"	"3"	"3"	"5937"	"640.6"	"6.99"	"1.89"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAB6"	"ENOG503GAB6"	"0.000"	"4.395"	"1"	"2"	"2"	"2"	"6850"	"795.0"	"7.49"	"4.46"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GB3U"	"ENOG503GB3U"	"0.000"	"4.395"	"2"	"3"	"3"	"3"	"7179"	"813.9"	"7.17"	"3.89"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8BE"	"ENOG503G8BE"	"0.000"	"4.391"	"0"	"1"	"1"	"1"	"22167"	"2418.5"	"7.61"	"2.17"	"1"	"0"	"100.5"	"99.5"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAQE"	"ENOG503GAQE"	"0.000"	"4.391"	"3"	"2"	"4"	"2"	"4359"	"470.5"	"7.50"	"8.62"	"2"	"0"	"126.2"	"73.8"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GF2F"	"ENOG503GF2F"	"0.000"	"4.328"	"4"	"2"	"2"	"2"	"1419"	"154.6"	"7.50"	"2.16"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAVY"	"ENOG503GAVY"	"0.000"	"4.320"	"4"	"2"	"2"	"2"	"1668"	"180.5"	"5.66"	"2.40"	"2"	"0"	"109.6"	"90.4"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GB0H"	"ENOG503GB0H"	"0.000"	"4.279"	"2"	"2"	"2"	"2"	"3925"	"431.9"	"8.00"	"3.36"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAWZ"	"ENOG503GAWZ"	"0.000"	"4.272"	"0"	"1"	"2"	"1"	"10842"	"1160.8"	"7.52"	"5.89"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7TQ"	"ENOG503G7TQ"	"0.000"	"4.271"	"3"	"2"	"2"	"2"	"2333"	"259.1"	"6.70"	"4.78"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAZU"	"ENOG503GAZU"	"0.000"	"4.266"	"1"	"1"	"2"	"1"	"2238"	"238.0"	"5.78"	"4.66"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAY6"	"ENOG503GAY6"	"0.000"	"4.261"	"8"	"2"	"2"	"2"	"778"	"87.6"	"6.99"	"2.00"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCQI"	"ENOG503GCQI"	"0.000"	"4.240"	"2"	"1"	"1"	"1"	"2309"	"253.8"	"8.44"	"2.51"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GGSU"	"ENOG503GGSU"	"0.000"	"4.192"	"4"	"2"	"3"	"2"	"1913"	"210.9"	"8.44"	"4.21"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GH3W"	"ENOG503GH3W"	"0.000"	"4.183"	"11"	"1"	"1"	"1"	"195"	"21.7"	"5.17"	"2.88"	"1"	"0"	"83.7"	"116.3"	"High"	"Peak Found"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GM49"	"ENOG503GM49"	"0.000"	"4.182"	"3"	"1"	"2"	"1"	"745"	"80.9"	"8.35"	"4.39"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GJVD"	"ENOG503GJVD"	"0.000"	"4.173"	"11"	"2"	"2"	"2"	"781"	"88.2"	"6.60"	"4.11"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBRT"	"ENOG503GBRT"	"0.000"	"4.172"	"8"	"1"	"1"	"1"	"688"	"73.3"	"6.28"	"3.52"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GHW7"	"ENOG503GHW7"	"0.000"	"4.162"	"16"	"2"	"3"	"2"	"261"	"28.6"	"6.86"	"6.59"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GC96"	"ENOG503GC96"	"0.000"	"4.122"	"2"	"2"	"2"	"2"	"2575"	"278.3"	"7.74"	"1.78"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7N0"	"ENOG503G7N0"	"0.000"	"4.093"	"7"	"2"	"2"	"2"	"1757"	"185.5"	"7.20"	"4.49"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8PA"	"ENOG503G8PA"	"0.000"	"4.085"	"7"	"2"	"2"	"2"	"1102"	"122.5"	"7.46"	"4.41"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GG2Q"	"ENOG503GG2Q"	"0.000"	"4.076"	"2"	"1"	"1"	"1"	"2881"	"315.4"	"6.13"	"3.81"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GQCR"	"ENOG503GQCR"	"0.000"	"4.072"	"2"	"1"	"1"	"1"	"2020"	"214.1"	"8.82"	"2.73"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GHWP"	"ENOG503GHWP"	"0.000"	"4.044"	"8"	"1"	"1"	"1"	"534"	"56.9"	"5.00"	"2.83"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDWK"	"ENOG503GDWK"	"0.000"	"4.042"	"7"	"1"	"2"	"1"	"492"	"52.7"	"5.90"	"2.60"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GHXD"	"ENOG503GHXD"	"0.000"	"4.034"	"2"	"1"	"2"	"1"	"2225"	"241.5"	"9.51"	"4.10"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GD7F"	"ENOG503GD7F"	"0.000"	"4.031"	"6"	"2"	"2"	"2"	"852"	"90.7"	"7.49"	"4.90"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8EY"	"ENOG503G8EY"	"0.000"	"4.025"	"7"	"1"	"1"	"1"	"818"	"92.0"	"4.83"	"3.13"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAN8"	"ENOG503GAN8"	"0.000"	"4.023"	"1"	"2"	"4"	"2"	"6331"	"699.7"	"5.48"	"6.39"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDR2"	"ENOG503GDR2"	"0.000"	"4.016"	"2"	"2"	"2"	"2"	"3660"	"407.3"	"6.35"	"0.00"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GEZ2"	"ENOG503GEZ2"	"0.000"	"4.006"	"9"	"2"	"2"	"2"	"1029"	"111.6"	"6.84"	"4.48"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GB1U"	"ENOG503GB1U"	"0.000"	"3.974"	"6"	"1"	"1"	"1"	"993"	"111.7"	"4.51"	"3.77"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	"Met-loss+Acetyl [N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GA4F"	"ENOG503GA4F"	"0.000"	"3.959"	"0"	"1"	"1"	"1"	"4911"	"513.9"	"8.10"	"3.43"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GK1B"	"ENOG503GK1B"	"0.000"	"3.950"	"1"	"2"	"2"	"2"	"2893"	"316.6"	"9.36"	"0.00"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAEK"	"ENOG503GAEK"	"0.000"	"3.893"	"0"	"2"	"2"	"2"	"19037"	"2038.4"	"8.19"	"4.46"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G761"	"ENOG503G761"	"0.000"	"3.882"	"3"	"2"	"2"	"2"	"2998"	"329.2"	"5.12"	"4.05"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9XH"	"ENOG503G9XH"	"0.000"	"3.879"	"4"	"2"	"2"	"2"	"2685"	"300.2"	"5.72"	"4.81"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	"Met-loss+Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"tr"	"A0A3B6BXR6 A0A3B6BXR6_WHEAT"	"0.000"	"3.872"	"4"	"1"	"2"	"1"	"309"	"33.6"	"7.83"	"4.93"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GD4I"	"ENOG503GD4I"	"0.000"	"3.867"	"3"	"2"	"3"	"2"	"2547"	"280.7"	"5.99"	"6.14"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GK2Y"	"ENOG503GK2Y"	"0.000"	"3.846"	"5"	"1"	"2"	"1"	"477"	"51.7"	"8.87"	"4.72"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCK0"	"ENOG503GCK0"	"0.000"	"3.832"	"6"	"2"	"3"	"2"	"1110"	"116.8"	"8.09"	"6.37"	"2"	"0"	"163.7"	"36.3"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GHZP"	"ENOG503GHZP"	"0.000"	"3.817"	"19"	"2"	"2"	"2"	"570"	"61.7"	"8.59"	"4.01"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GGAI"	"ENOG503GGAI"	"0.000"	"3.783"	"5"	"1"	"1"	"1"	"367"	"40.2"	"6.57"	"3.34"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
